id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,scribe
492,0.15498,0.336855,0.068476,0.021525,0.261718,-0.22493400000000002,1.050686,-0.045394,0.375899,-0.62167,Marcus
493,-0.00549,-0.660245,0.345875,-0.27058899999999997,0.261718,1.228436,0.257927,-0.886178,-0.060641999999999995,1.087723,Marcus
494,0.229043,0.807926,-0.052441999999999996,0.082634,0.261718,0.190314,0.182426,-0.656008,-0.715453,0.202575,Philippus
495,0.006853,0.164129,0.125378,0.5845100000000001,0.261718,-0.058835000000000005,-0.006326,1.586432,0.62535,0.073187,Marcus
496,0.080916,-0.29123899999999997,0.356544,0.226662,0.261718,-0.22493400000000002,0.484429,0.364465,0.157628,-0.344825,Philippus
497,0.14263599999999999,0.43107,0.032912000000000004,-0.486796,0.261718,-0.764757,0.106925,-0.634691,0.531806,-0.633725,Ubuntius
498,-0.363462,-0.008597,0.256965,-0.22634,0.261718,0.9377620000000001,-0.270579,1.495568,1.280161,1.158607,Franciscus
499,-0.202992,-0.377602,0.43478500000000003,0.24480300000000002,-0.721442,-0.681707,0.031425,1.00063,0.843621,-0.487232,Franciscus
500,0.068573,0.148427,0.111153,0.179577,0.261718,0.10726500000000001,0.899684,-0.058674000000000004,-0.12300499999999999,-0.266285,Marcus
501,-0.672058,-0.613138,0.360101,0.373406,0.17234000000000002,-0.598658,-0.044076,-0.146412,-0.091823,-0.401399,Franciscus
502,0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,1.228436,-0.044076,-1.470349,-0.8089970000000001,1.276904,Philippus
503,-0.00549,0.478177,0.029355000000000003,-0.247644,0.17234000000000002,0.024215,0.257927,-0.524605,-0.091823,0.008391,Marcus
504,0.192011,0.242641,0.164499,0.5767220000000001,0.261718,0.356414,0.748682,0.503635,0.064084,0.026848,Marcus
505,-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.564038,-1.2143389999999998,0.09663,1.093072,1.48365,Noaelius
506,-0.017834,0.132725,0.125378,1.357345,0.261718,0.480988,-0.006326,1.148576,-0.029461,0.574367,Marcus
507,-0.672058,-0.613138,0.360101,0.373406,0.17234000000000002,0.8962370000000001,0.55993,-1.466913,-0.091823,0.60682,Franciscus
508,0.09326,0.148427,0.17161099999999999,0.9707040000000001,0.17234000000000002,0.14879,0.673182,1.554668,0.126447,-0.11008699999999999,Marcus
509,-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.22493400000000002,0.597681,-0.180118,0.718895,-0.401568,Franciscus
510,0.37716900000000003,0.164129,0.139604,-0.241825,0.17234000000000002,-0.847807,0.371178,-0.714468,0.126447,-0.833636,Marcus
511,0.29076199999999996,-0.26768600000000004,0.32453699999999996,-0.396177,-1.0789549999999999,-0.515608,-0.081827,0.060051,0.656532,-0.299557,Marcus
512,0.278418,0.06991499999999999,0.214288,-2.2839419999999997,0.08296100000000001,-1.055431,0.257927,-2.2830779999999997,-0.8089970000000001,-0.969087,Marcus
513,-0.215336,-0.10281099999999999,0.360101,0.941284,0.17234000000000002,-0.598658,0.257927,0.514216,-0.185368,-0.5281100000000001,Franciscus
514,0.29076199999999996,0.109171,-0.112901,0.221262,0.261718,-0.474083,0.333428,1.0553629999999998,-0.278912,-0.481397,Marcus
515,-0.215336,0.10132000000000001,0.235627,-0.280585,0.261718,0.14879,0.069175,0.033355,0.375899,0.21953699999999998,Franciscus
516,0.401857,-0.29909,0.32809299999999997,0.432395,-1.257711,0.273364,1.6546919999999998,0.257137,0.001721,-0.490836,Marcus
517,0.266074,0.21123699999999998,0.11470899999999999,0.937882,0.261718,-0.432558,1.163937,-0.437799,-1.058449,-0.897335,Marcus
518,-0.017834,-0.22843000000000002,0.37077,1.293671,0.17234000000000002,0.564038,0.220177,0.8898459999999999,2.402694,0.5716060000000001,Noaelius
519,0.019197,-0.040001,0.288973,-0.042597,0.261718,0.190314,0.408929,-0.065799,-0.497183,0.06957100000000001,Philippus
520,-0.47455699999999995,0.446772,-3.210528,-0.7161609999999999,0.351096,1.643684,-2.3091009999999996,-2.436227,-2.77343,1.069604,Marcus
521,0.57467,-0.134216,0.160942,1.252465,0.976743,0.480988,-0.9500860000000001,1.1781840000000001,1.186617,1.239823,Begonius
522,0.426544,-0.055704,-0.08445,0.139087,0.976743,0.605563,-1.25209,-0.004971,1.24898,1.529411,Begonius
523,0.192011,-0.259834,0.402778,-0.06592999999999999,0.261718,0.10726500000000001,0.220177,0.583879,0.31353600000000004,0.10450699999999999,Marcus
524,0.37716900000000003,0.164129,0.139604,-0.241825,0.17234000000000002,-0.764757,-0.006326,-0.600345,-0.746634,-0.565493,Marcus
525,-3.498799,0.37611100000000003,-3.210528,-0.006999999999999999,-4.9222150000000005,0.9792860000000001,0.408929,0.87577,-1.9627119999999998,0.7511800000000001,Marcus
526,-0.06721,-0.43256000000000006,-3.210528,-0.875108,0.17234000000000002,1.35301,0.597681,-2.0964959999999997,-1.1208120000000001,0.978527,Marcus
527,0.14263599999999999,0.20338499999999998,-0.006209,-0.8348270000000001,0.261718,1.685209,-0.157328,-1.029328,-0.497183,1.7810860000000002,Marcus
528,0.204355,-0.275537,0.360101,-0.278884,0.261718,-0.30798400000000004,-2.8376069999999998,-0.108727,0.032902,-1.845736,Marcus
529,0.25373,-2.426761,0.352988,-0.05119,-0.095795,0.356414,0.371178,0.151808,-0.216549,0.23909,Marcus
530,0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.764757,-0.270579,-0.9818959999999999,-0.8401790000000001,-0.43881800000000004,Philippus
531,0.192011,0.22693899999999997,0.11826500000000001,-0.472443,0.17234000000000002,-0.30798400000000004,0.484429,-0.296164,-0.185368,-0.42053,Philippus
532,-0.277055,-1.963541,0.616162,0.43782600000000005,0.17234000000000002,0.688613,-0.195078,-0.413646,-0.497183,0.867078,FerrumEffractarius
533,0.512951,-0.306942,0.061363,1.371548,0.976743,-0.723232,-1.25209,0.8703719999999999,1.093072,0.210194,Begonius
534,1.7720240000000003,0.014957,0.335206,-0.08619,-2.687761,-0.22493400000000002,0.446679,-0.5653,-2.0562560000000003,-0.326283,Marcus
535,0.31545,-0.989994,0.157386,-2.450289,0.17234000000000002,-0.474083,0.333428,-2.6482040000000002,-2.399252,-0.491017,Noaelius
536,0.031541,0.36826,-0.027547000000000002,0.23713499999999998,0.17234000000000002,-0.847807,0.182426,0.17077699999999998,0.157628,-0.740618,Marcus
537,0.068573,0.2976,0.022241999999999998,-0.22252,0.261718,-0.058835000000000005,0.182426,-0.321248,0.18880999999999998,-0.025882,Ubuntius
538,0.204355,-0.448263,0.349432,0.689659,0.261718,0.024215,-0.006326,0.173146,0.18880999999999998,0.15601800000000002,Marcus
539,-0.042522000000000004,-0.236281,-3.210528,-0.27205100000000004,0.261718,0.854712,0.031425,-0.015261000000000002,0.438262,0.893768,Marcus
540,-3.498799,-0.11066199999999998,0.11470899999999999,0.500396,-4.9222150000000005,-0.391033,-0.9500860000000001,0.12309300000000001,1.591976,0.322765,Begonius
541,-0.47455699999999995,0.446772,-3.210528,-0.7161609999999999,0.351096,4.9656720000000005,0.673182,-2.278263,-2.368071,4.084038,Marcus
542,0.117948,0.171981,0.21784499999999998,1.738109,0.261718,0.10726500000000001,0.257927,1.417809,-0.247731,0.071246,Marcus
543,0.364825,0.19553399999999999,0.17516800000000002,-0.027618,0.261718,-0.598658,-0.195078,0.6786840000000001,0.344717,-0.29834,Marcus
544,0.57467,0.085618,0.310311,-2.167514,0.261718,-1.719828,0.257927,-1.32584,-0.091823,-1.5684559999999999,Paithonius
545,-0.042522000000000004,-0.322644,0.310311,0.28729299999999997,0.261718,0.273364,0.371178,-0.079526,-0.185368,0.16154000000000002,Philippus
546,0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.30798400000000004,0.333428,-0.11301800000000001,0.032902,-0.33468600000000004,Philippus
547,0.599358,-0.377602,0.24273899999999998,-0.151028,0.976743,-0.723232,-0.912336,1.456349,1.46725,-0.025856999999999998,Begonius
548,0.13029200000000002,0.007106,0.23918299999999998,0.7661939999999999,0.261718,0.14879,0.182426,0.10958,-0.715453,0.152342,Marcus
549,0.29076199999999996,0.156278,0.136047,1.401386,0.08296100000000001,0.688613,0.257927,1.233557,0.282354,0.5966090000000001,Marcus
550,0.031541,0.666605,-0.09511900000000001,0.010217,0.17234000000000002,0.9377620000000001,-2.988609,-1.056626,-0.715453,-0.9190940000000001,Ubuntius
551,0.080916,-0.142067,0.17161099999999999,-0.470713,0.261718,0.231839,0.446679,-1.5450979999999999,-0.746634,0.083893,Philippus
552,0.266074,0.258344,-3.210528,-0.405994,0.261718,-0.681707,0.069175,0.837211,0.40708,-0.5410699999999999,Marcus
553,0.24138600000000002,-0.43256000000000006,0.349432,-1.029281,0.261718,0.522513,0.597681,-1.865588,-0.497183,0.252315,Philippus
554,0.031541,0.666605,-0.09511900000000001,0.010217,0.17234000000000002,-0.764757,0.295677,0.07115700000000001,0.095265,-0.733879,Ubuntius
555,-0.412837,-0.7073520000000001,0.356544,1.604166,-0.989576,2.6402799999999997,0.673182,-1.271205,-0.8401790000000001,2.051387,Franciscus
556,0.006853,-0.668096,0.477462,1.62168,0.17234000000000002,1.477585,0.106925,0.373397,-0.091823,1.401626,Marcus
557,-0.153617,-0.354049,0.37077,-0.513262,0.261718,-1.1800059999999999,-0.157328,-1.092156,-0.65309,-0.8809040000000001,Philippus
558,1.130144,-0.087108,-0.002652,-0.47963500000000003,0.08296100000000001,-0.723232,-0.044076,-0.483774,-0.65309,-0.514524,Marcus
559,-0.042522000000000004,-0.11066199999999998,0.40989,1.097277,0.261718,0.356414,0.371178,1.853588,0.594169,0.23491900000000002,Marcus
560,0.57467,0.085618,0.310311,-2.167514,0.261718,-0.432558,0.371178,-1.6422720000000002,0.344717,-0.466075,Paithonius
561,-0.26471100000000003,-0.126364,0.235627,0.176773,0.261718,0.314889,-0.195078,0.009358,-1.557353,0.54435,Marcus
562,0.47591999999999995,-0.28338800000000003,0.107596,0.080127,0.976743,-1.096956,-0.42158,-1.0489760000000001,1.03071,-0.664671,Begonius
563,0.24138600000000002,-0.322644,0.28186,0.27461199999999997,0.261718,-0.391033,0.106925,0.720855,0.001721,-0.278123,Philippus
564,-0.030177999999999996,-0.063555,0.285416,-1.278877,0.17234000000000002,-0.183409,-0.081827,-0.613566,-1.027268,-0.024061000000000003,Philippus
565,0.043885,-0.157769,0.32809299999999997,0.552225,0.261718,-0.058835000000000005,0.371178,-0.647718,-0.5283640000000001,-0.142431,Marcus
566,-0.030177999999999996,-0.220579,0.24273899999999998,1.988271,0.17234000000000002,0.273364,-0.006326,1.8282900000000002,0.282354,0.36483699999999997,Marcus
567,0.266074,0.21123699999999998,0.11470899999999999,0.937882,0.261718,1.228436,0.371178,0.889069,-0.37245700000000004,1.013837,Marcus
568,0.043885,0.572391,0.00446,-0.3331,0.261718,-1.1800059999999999,0.333428,0.244284,0.095265,-1.1167989999999999,Ubuntius
569,-0.22768000000000002,0.289748,0.132491,-0.234783,0.261718,-1.1384809999999999,0.182426,0.529205,0.687713,-0.99984,Franciscus
570,-0.22768000000000002,0.085618,0.23918299999999998,-0.523467,0.261718,-0.8062819999999999,0.257927,1.6705400000000001,0.157628,-0.734338,Franciscus
571,-0.412837,-0.346197,0.6019359999999999,2.211191,0.440474,0.231839,-0.8745850000000001,-0.667114,-0.091823,0.8660530000000001,Noaelius
572,-0.314087,-0.157769,0.043581,1.051505,0.17234000000000002,0.564038,0.484429,-0.05017,0.032902,0.334386,Franciscus
573,-0.00549,-0.220579,-3.210528,1.071885,0.261718,1.8928330000000002,0.52218,0.8483360000000001,0.438262,1.500081,Marcus
574,0.117948,0.556689,-0.009765000000000001,-0.5726100000000001,0.261718,-0.723232,0.106925,-0.055179,0.344717,-0.592557,Philippus
575,-0.141273,-0.24413200000000002,0.249852,0.593729,0.261718,-0.847807,0.371178,1.3001129999999999,0.282354,-0.8401700000000001,Philippus
576,0.192011,-0.251983,0.33165,0.296423,0.261718,0.854712,0.220177,-0.391804,0.095265,0.775279,Marcus
577,0.15498,-0.322644,0.17516800000000002,0.126526,0.17234000000000002,-0.01731,0.6354310000000001,0.06741,-0.091823,-0.23870300000000003,Marcus
578,0.019197,-0.087108,0.384996,0.7949579999999999,0.261718,1.145386,0.371178,-0.33369299999999996,-0.684271,0.9365040000000001,Marcus
579,0.019197,0.077766,0.349432,-0.356523,0.261718,-0.557133,0.710932,0.7408140000000001,0.438262,-0.7263930000000001,Paithonius
580,0.192011,0.22693899999999997,0.11826500000000001,-0.472443,0.17234000000000002,-1.055431,-2.6488549999999997,0.354757,-0.5283640000000001,-2.4564369999999998,Philippus
581,-0.00549,0.611647,0.022241999999999998,1.0121790000000002,0.261718,0.730137,0.484429,1.818155,0.251173,0.505473,Marcus
582,-0.128929,-0.511072,0.342319,0.170775,0.261718,1.643684,0.333428,-0.46298,-0.278912,1.416563,Philippus
583,0.117948,0.6273489999999999,0.075589,0.831628,0.261718,0.480988,0.333428,0.979914,0.219991,0.356122,Marcus
584,-0.091897,-0.11851300000000001,0.189393,1.280303,0.261718,0.9792860000000001,-0.006326,-0.021416,-0.185368,1.035126,Marcus
585,0.266074,0.580242,0.11470899999999999,-0.165469,0.261718,-0.6401819999999999,0.371178,0.5981489999999999,0.219991,-0.654533,Marcus
586,0.266074,0.258344,-3.210528,-0.405994,0.261718,0.273364,-0.119577,-0.151849,0.064084,0.462821,Marcus
587,0.080916,0.20338499999999998,0.310311,0.26950999999999997,0.261718,-1.013906,0.446679,1.078331,0.219991,-1.01298,Paithonius
588,0.327793,0.336855,-0.020434,1.086893,0.261718,0.564038,0.597681,0.157555,0.219991,0.280476,Marcus
589,0.204355,-0.275537,0.360101,-0.278884,0.261718,-0.847807,-2.799857,-0.328179,-0.621908,-2.19865,Marcus
590,-0.128929,0.572391,-0.031104000000000003,0.319399,0.261718,0.9377620000000001,0.069175,0.366659,0.001721,0.936251,Ubuntius
591,0.229043,0.109171,-0.06666799999999999,0.073324,0.261718,1.560634,0.52218,-0.44803000000000004,0.095265,1.212265,Marcus
592,-3.498799,-0.22843000000000002,-3.210528,-0.316957,-4.9222150000000005,-0.10036,0.220177,-0.802944,-1.027268,-0.099093,Marcus
593,0.21669899999999997,-0.189174,0.352988,-2.20129,0.261718,-0.723232,-0.119577,-2.064674,-2.087438,-0.483386,Marcus
594,-0.128929,-0.409007,0.17516800000000002,-0.256565,0.08296100000000001,-0.22493400000000002,0.824183,1.491472,1.155435,-0.508822,Franciscus
595,0.364825,0.36826,0.19295,-0.42040600000000006,0.261718,-1.429155,0.257927,0.821815,0.968347,-1.307113,Paithonius
596,0.068573,-0.26768600000000004,0.33165,-0.197963,-2.062114,0.605563,1.352689,-0.728137,-0.684271,-0.075307,Marcus
597,0.10560399999999999,0.014957,0.37788299999999997,-0.43222200000000005,0.261718,-0.474083,0.6354310000000001,-0.097563,1.404887,-0.623997,Paithonius
598,-0.10424100000000001,0.23479,0.214288,0.31402800000000003,0.17234000000000002,-0.349509,0.220177,1.5022659999999999,1.3737059999999999,-0.317736,Paithonius
599,0.426544,0.588093,0.160942,-0.889699,0.261718,2.225032,0.408929,-0.837989,-0.497183,1.874586,Philippus
600,0.37716900000000003,-0.07925700000000001,0.153829,-1.1029520000000002,0.261718,-0.22493400000000002,0.597681,-0.355477,-0.902542,-0.399446,Marcus
601,-0.314087,-0.236281,0.029355000000000003,0.46086099999999997,0.261718,0.730137,0.069175,0.44100100000000003,0.375899,0.7583529999999999,Marcus
602,0.401857,-0.26768600000000004,0.299642,-0.808002,0.261718,-1.1384809999999999,0.484429,-0.08139,0.157628,-1.15435,Philippus
603,-0.091897,-0.071406,0.537921,-1.178561,0.261718,-1.3045799999999999,0.7864329999999999,-2.4514869999999997,-3.147608,-1.412354,Franciscus
604,0.068573,-1.16272,-3.210528,-0.829367,0.261718,1.4360600000000001,0.408929,-0.7692979999999999,-0.5283640000000001,1.177063,Marcus
605,-0.190648,-0.063555,0.44189799999999996,1.289493,0.261718,0.813187,0.144676,0.504722,0.40708,0.77746,Franciscus
606,0.25373,-0.338346,0.352988,-1.1542430000000001,0.17234000000000002,-0.10036,0.106925,0.417838,0.095265,-0.038563,Philippus
607,0.13029200000000002,-1.6494939999999998,-3.210528,-2.636061,-2.419627,0.688613,0.55993,1.707468,0.375899,0.42108599999999996,Marcus
608,-0.22768000000000002,0.109171,0.413447,0.11891700000000001,0.17234000000000002,0.480988,0.52218,0.091562,0.31353600000000004,0.256389,FerrumEffractarius
609,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.889332,-0.195078,0.5991390000000001,0.62535,-0.58712,Philippus
610,0.117948,-0.29123899999999997,0.306755,0.25599299999999997,0.17234000000000002,-0.9723809999999999,0.597681,-0.048326,-0.746634,-1.054859,Marcus
611,-0.042522000000000004,-2.395356,-3.210528,-1.128463,-0.721442,0.771662,0.710932,-0.745164,-0.060641999999999995,0.406765,Marcus
612,0.204355,-0.126364,0.335206,0.483538,-1.257711,-0.432558,0.069175,1.433517,-0.12300499999999999,-0.314771,Philippus
613,-0.178304,0.902141,-0.041773000000000005,0.5931029999999999,0.261718,-0.391033,-0.081827,0.6063430000000001,-0.216549,-0.191435,Philippus
614,0.229043,0.572391,0.050694,-0.980138,-0.27455100000000005,0.10726500000000001,0.220177,-0.16111,-0.65309,0.084314,Marcus
615,-0.22768000000000002,0.250492,0.207175,-0.48127600000000004,0.261718,0.273364,-0.912336,-1.011369,0.251173,0.959625,Franciscus
616,0.229043,-0.000745,0.17161099999999999,-0.002793,0.261718,-0.266459,0.031425,0.35287399999999997,-0.310094,-0.123938,Marcus
617,0.13029200000000002,0.007106,0.23918299999999998,0.7661939999999999,0.261718,-0.183409,-0.195078,0.510042,-0.278912,0.076587,Marcus
618,-0.215336,-0.20487600000000003,0.456124,-0.099826,0.17234000000000002,-0.847807,0.333428,0.923007,0.687713,-0.815963,Franciscus
619,-0.00549,0.30545100000000003,0.018686,-0.04009,0.261718,-0.14188399999999998,-0.006326,-0.574716,-0.247731,-0.006147,Marcus
620,-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,-0.10036,-1.403091,1.370844,2.74569,0.9268709999999999,Noaelius
621,-0.079554,0.187683,-0.070224,0.211236,0.261718,1.26996,0.484429,-0.713478,0.157628,0.9713430000000001,Marcus
622,-0.030177999999999996,0.30545100000000003,-3.203415,-0.130828,0.17234000000000002,0.14879,-0.044076,0.766423,0.251173,0.284779,Marcus
623,0.278418,0.06991499999999999,0.214288,-2.2839419999999997,0.08296100000000001,-2.176602,0.031425,-3.284641,-1.2455379999999998,-1.882854,Marcus
624,0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,0.647088,0.257927,-0.694237,-0.466001,0.5451819999999999,Philippus
625,0.204355,0.36040900000000003,0.139604,0.299019,-0.095795,2.141982,0.710932,-1.136773,-0.65309,1.605636,Marcus
626,0.006853,0.038511000000000004,-0.376075,0.9638110000000001,-0.006417,-0.723232,0.182426,-0.504005,-1.183175,-0.627758,Marcus
627,0.080916,0.48602799999999996,0.14315999999999998,0.0064269999999999996,0.261718,-0.681707,0.220177,1.3807260000000001,0.31353600000000004,-0.607758,Ubuntius
628,-0.215336,-0.20487600000000003,0.456124,-0.099826,0.17234000000000002,-0.9308559999999999,0.182426,0.49810200000000004,0.843621,-0.822931,Franciscus
629,0.352481,0.321153,0.128935,-1.6467200000000002,-0.9001979999999999,-0.22493400000000002,-0.044076,0.102144,-0.029461,-0.060190999999999995,Philippus
630,0.500607,0.140576,0.388552,-0.637358,0.261718,-0.9308559999999999,0.257927,1.7764509999999998,0.9995280000000001,-0.850067,Paithonius
631,-0.030177999999999996,0.438921,-0.045329,0.766462,0.17234000000000002,-0.01731,0.144676,0.523963,0.375899,0.030802,Marcus
632,0.25373,0.219088,0.14315999999999998,0.720541,0.261718,0.231839,0.295677,0.183145,0.46944300000000005,0.161889,Marcus
633,0.068573,-0.26768600000000004,0.33165,-0.197963,-2.062114,-0.14188399999999998,0.371178,-0.350235,-0.154186,-0.22596100000000002,Marcus
634,0.327793,-2.426761,-2.324983,-1.744082,0.440474,0.564038,0.710932,1.586549,0.46944300000000005,0.226444,Marcus
635,0.043885,-0.07925700000000001,0.061363,0.5650850000000001,0.261718,0.8962370000000001,0.031425,-0.043802,-0.403638,0.932417,Marcus
636,0.192011,-0.251983,0.33165,0.296423,0.261718,-0.30798400000000004,-0.157328,0.431875,0.375899,-0.070739,Marcus
637,-0.301743,0.352558,0.288973,1.6381809999999999,0.261718,-0.9308559999999999,0.257927,0.908543,0.126447,-0.854575,Franciscus
638,0.006853,0.038511000000000004,-0.376075,0.9638110000000001,-0.006417,0.813187,0.408929,0.300414,0.375899,0.625746,Marcus
639,0.15498,-0.040001,0.363657,1.200934,0.261718,0.10726500000000001,-0.006326,1.042296,0.344717,0.22935,Marcus
640,0.24138600000000002,0.109171,-0.127126,0.380626,0.17234000000000002,0.397939,0.6354310000000001,0.36844499999999997,0.251173,0.126049,Marcus
641,0.031541,0.171981,0.253409,-0.862994,0.17234000000000002,-1.1800059999999999,0.597681,-1.256255,0.095265,-1.2214610000000001,Paithonius
642,0.24138600000000002,-0.11066199999999998,0.32453699999999996,-0.772226,0.261718,0.730137,0.295677,-1.3490030000000002,-0.216549,0.619019,Philippus
643,0.24138600000000002,-0.126364,0.41700299999999996,0.096091,0.17234000000000002,-0.058835000000000005,0.295677,0.878683,0.40708,-0.088376,Marcus
644,0.019197,-0.087108,0.292529,0.24077600000000002,0.17234000000000002,0.688613,0.220177,-0.487658,-0.060641999999999995,0.617609,Marcus
645,0.031541,-0.024299,0.545034,-2.187595,0.261718,-1.470679,0.55993,-2.449312,-1.058449,-1.478055,Franciscus
646,0.488263,-0.49537,0.111153,0.334258,0.976743,0.647088,-1.138838,0.499946,1.342524,1.512413,Begonius
647,-0.28939899999999996,0.09346900000000001,0.402778,-0.087353,-1.436467,-0.01731,0.295677,0.22945100000000002,0.344717,-0.06506100000000001,Franciscus
648,0.09326,0.34470700000000004,0.14315999999999998,-0.026574,0.261718,0.06573999999999999,0.106925,-0.244247,0.032902,0.128882,Ubuntius
649,-0.00549,0.7608189999999999,-0.09511900000000001,-0.016936,0.261718,-0.058835000000000005,0.55993,-0.506684,-0.278912,-0.237871,Philippus
650,0.10560399999999999,-0.087108,0.367214,1.522618,0.261718,-0.266459,0.484429,-0.750251,-1.526171,-0.380592,Marcus
651,0.29076199999999996,0.109171,-0.112901,0.221262,0.261718,-0.391033,0.069175,0.6914020000000001,-0.278912,-0.268334,Marcus
652,0.303106,0.022808000000000002,0.14671700000000001,-1.8158419999999997,0.261718,-0.474083,-0.006326,-1.7170990000000002,-0.5283640000000001,-0.30333000000000004,Marcus
653,-0.32643,-0.6523939999999999,0.384996,-1.6942220000000001,-0.185173,-1.1384809999999999,0.220177,-1.190224,-0.154186,-1.028447,Franciscus
654,-0.128929,0.383963,0.23206999999999997,1.248675,0.261718,-0.349509,0.182426,1.4015389999999999,0.219991,-0.290443,Marcus
655,-0.215336,0.36040900000000003,0.096927,0.28618899999999997,0.17234000000000002,-0.889332,-0.044076,-0.589899,-0.715453,-0.671289,Philippus
656,0.24138600000000002,-0.11066199999999998,0.32453699999999996,-0.772226,0.261718,0.10726500000000001,0.55993,-0.673482,0.032902,-0.077682,Philippus
657,0.15498,-0.448263,0.356544,-0.0038369999999999997,0.261718,-0.391033,-0.270579,-0.375728,-0.154186,-0.08434900000000001,Philippus
658,-0.017834,0.23479,-0.180472,0.6210319999999999,0.261718,1.186911,0.446679,0.136062,-0.37245700000000004,0.9397709999999999,Philippus
659,0.8462350000000001,-0.09496,0.182281,-1.9810849999999998,0.6192300000000001,-2.882524,-1.25209,0.088844,2.496239,-2.024791,Begonius
660,-0.202992,-0.016447999999999997,0.594823,-1.5818219999999998,-0.363929,-2.093552,0.144676,-3.5722419999999997,-3.459422,-1.855875,Franciscus
661,0.031541,-0.024299,0.545034,-2.187595,0.261718,-2.176602,-0.044076,-3.515626,-2.929337,-1.8942580000000002,Franciscus
662,-0.190648,-0.063555,0.44189799999999996,1.289493,0.261718,1.0623360000000002,-0.232828,0.647989,0.562987,1.247634,Franciscus
663,-0.16596,-0.17347100000000001,-2.908234,-1.6700240000000002,0.351096,-0.22493400000000002,0.182426,1.010047,0.157628,-0.178716,Philippus
664,-0.22768000000000002,-0.251983,0.449011,-1.2689110000000001,0.261718,0.813187,0.673182,1.86947,1.280161,0.460784,Franciscus
665,0.266074,0.109171,0.207175,-0.8491790000000001,0.261718,-0.10036,-0.081827,1.2068020000000002,0.032902,0.095333,Philippus
666,0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,0.522513,0.182426,-0.713517,-0.8089970000000001,0.493393,Marcus
667,-0.06721,0.336855,0.22140100000000001,-0.311258,0.261718,-0.22493400000000002,0.673182,0.680994,0.001721,-0.432597,Ubuntius
668,0.117948,0.06991499999999999,0.338762,-1.2960040000000002,0.261718,-0.889332,0.673182,0.46097899999999997,0.9995280000000001,-1.006506,Paithonius
669,-0.017834,-0.44041199999999997,0.26763400000000004,1.39515,0.261718,2.55723,-0.006326,-0.399356,-0.247731,2.482176,Marcus
670,0.438888,-0.047852,0.388552,0.873551,-1.0789549999999999,-0.183409,0.295677,0.084728,-0.87136,-0.197185,Marcus
671,-0.06721,-0.197025,0.299642,-1.66337,0.261718,-0.058835000000000005,-2.988609,-1.2023780000000002,-0.996086,-1.7930549999999998,Philippus
672,-3.498799,0.745117,0.150273,0.685183,-4.9222150000000005,-0.723232,-0.006326,1.218083,-2.087438,-0.53163,Marcus
673,-0.030177999999999996,0.391814,0.21784499999999998,-0.07332999999999999,0.261718,-0.432558,0.371178,0.528021,0.095265,-0.45627399999999996,Ubuntius
674,-0.437525,0.42321800000000004,0.388552,0.6208520000000001,0.17234000000000002,-0.10036,0.220177,1.321878,0.968347,-0.093752,Franciscus
675,-0.351118,-0.24413200000000002,0.594823,1.592678,0.797987,0.06573999999999999,-1.403091,1.229111,2.74569,1.123599,Noaelius
676,0.870923,-0.236281,0.025799000000000002,-1.94155,0.976743,-1.1800059999999999,-1.32759,-0.664241,0.064084,-0.242585,Begonius
677,-0.314087,0.36040900000000003,0.395665,0.599727,-1.347089,0.190314,0.106925,0.763297,0.344717,0.249831,FerrumEffractarius
678,-0.128929,0.289748,0.235627,1.0574729999999999,0.17234000000000002,-0.847807,0.220177,-0.10930999999999999,-0.403638,-0.765717,Franciscus
679,0.056228999999999994,0.28189699999999995,-0.091562,-0.919149,-0.185173,-0.14188399999999998,0.673182,1.9421419999999998,0.438262,-0.365222,Philippus
680,0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.314889,0.295677,-1.2093479999999999,-1.151994,0.257619,Marcus
681,-3.498799,0.164129,0.715741,-0.37851399999999996,-4.9222150000000005,-1.678304,0.144676,0.12823800000000002,-2.929337,-1.4794049999999999,Franciscus
682,0.043885,-0.07925700000000001,0.061363,0.5650850000000001,0.261718,1.145386,0.408929,-0.197785,-0.216549,0.914816,Marcus
683,0.266074,0.109171,0.207175,-0.8491790000000001,0.261718,-0.01731,0.069175,0.955723,0.064084,0.073103,Philippus
684,-0.128929,-0.511072,0.342319,0.170775,0.261718,1.186911,0.069175,-0.9233969999999999,-0.8401790000000001,1.178281,Philippus
685,8.314263,-0.087108,0.527252,0.6596420000000001,-3.134652,0.314889,0.371178,0.728038,0.001721,0.204817,Franciscus
686,-0.190648,-0.024299,0.367214,2.258633,0.17234000000000002,0.605563,0.295677,1.566066,1.9349720000000001,0.5403479999999999,Noaelius
687,0.192011,-0.03215,0.249852,-0.41876499999999994,0.17234000000000002,-0.681707,0.333428,-0.582036,-0.902542,-0.668987,Philippus
